Order ID,Customer Name,Region,Category,Product Name,Quantity,Total Sales,Net Profit,Sales with GST
14644,Dhanush Ratti,North,Home Decor,Clock Recusandae,5,275152.0,59336.8,324679.36
14649,Ela Ghose,North,Clothing,Women's Wear Dignissimos,1,55654.4,10611.14,65672.192
14652,Faiyaz Mand,North,Beauty,Shampoo Id,2,115526.9,28589.33,136321.742
14653,Advika Brahmbhatt,North,Furniture,Chair Quisquam,3,74393.1,14327.42,87783.85800000001
14654,Jhanvi Sem,North,Kitchen,Mixer Grinder Neque,2,102193.8,16800.89,120588.684
14659,Sana Ramanathan,North,Home Decor,Clock Porro,4,254435.6,61038.1,300234.008
14661,Anahi Bhagat,North,Home Decor,Wall Art Quos,1,58116.0,13838.66,68576.87999999999
14665,Kiaan Yohannan,North,Kitchen,Microwave Provident,3,44811.9,5527.72,52878.042
14668,Hrishita Bath,North,Books,Biography Deserunt,5,64281.75,7907.34,75852.465
14669,Tejas Bal,North,Toys,Doll Ducimus,1,56458.8,7908.1,66621.384
14686,Heer Solanki,North,Electronics,Smartwatch Mollitia,3,123082.95,28621.7,145237.881
14688,Raghav Grover,North,Clothing,Kids Wear Quia,2,119948.0,20199.52,141538.63999999998
14693,Kiara Gara,North,Home Decor,Clock Et,4,274276.4,58464.48,323646.152
14696,Armaan Thakkar,North,Clothing,Women's Wear Fugiat,5,370685.0,39294.02,437408.3
14701,Riaan Kumar,North,Home Decor,Wall Art Quos,1,50451.2,12529.73,59532.41599999999
14710,Parinaaz Mahal,North,Groceries,Oil Iste,2,26681.7,4415.46,31484.406
14716,Manjari Srivastava,North,Sports,Dumbbells Assumenda,3,45494.55,9243.25,53683.569
14719,Samiha Ray,North,Groceries,Spices Vero,2,37916.0,2905.37,44740.88
14720,Sana Chaudhry,North,Clothing,Accessories Fuga,4,205100.8,19431.51,242018.94399999996
14726,Neelofar Jhaveri,North,Sports,Tennis Racket Eum,3,135523.8,13244.37,159918.08399999997
14727,Riya Ray,North,Electronics,Laptop Et,4,189935.4,16343.07,224123.77199999997
14728,Divit Borde,North,Books,Textbook Est,5,114904.0,18320.77,135586.72
14729,Piya Bhatnagar,North,Books,Fiction Maxime,2,50998.3,3762.69,60177.994
14730,Nitya Bandi,North,Kitchen,Mixer Grinder Explicabo,3,133247.7,29533.21,157232.286
14732,Advik Chakrabarti,North,Home Decor,Wall Art Maxime,1,33011.55,6553.35,38953.629
14734,Riaan Kapadia,North,Toys,Action Figure Distinctio,2,38484.0,9220.31,45411.119999999995
14745,Charvi Chana,North,Furniture,Chair Adipisci,4,75373.2,10914.77,88940.37599999999
14753,Lakshay Sahota,North,Electronics,Camera Error,5,208903.5,22297.59,246506.12999999998
14756,Kismat Buch,North,Groceries,Wheat Sint,2,15589.0,3591.92,18395.02
14762,Armaan Rana,North,Groceries,Spices Ea,4,249716.4,53198.93,294665.35199999996
14767,Anya Ranganathan,North,Home Decor,Lamp Vitae,5,44607.25,10310.86,52636.555
14774,Mohanlal Badal,North,Groceries,Rice Error,5,279550.0,29798.57,329869.0
14776,Aaryahi Loyal,North,Clothing,Kids Wear Eaque,4,47734.4,2733.52,56326.592
14786,Lakshay Tara,North,Home Decor,Wall Art Culpa,1,21343.2,2122.3,25184.976
14787,Divit Subramaniam,North,Clothing,Women's Wear Eum,4,69000.4,14742.92,81420.472
14790,Drishya Brar,North,Home Decor,Clock Iusto,4,197305.6,12488.94,232820.608
14792,Ehsaan Bumb,North,Sports,Yoga Mat Totam,2,72241.5,3997.8,85244.97
14796,Drishya Kakar,North,Books,Non-Fiction Ab,4,113101.0,25839.19,133459.18
14799,Hiran Halder,North,Books,Fiction Ipsum,5,221337.0,14531.62,261177.65999999997
14800,Fateh Bakshi,North,Clothing,Shoes Architecto,5,65046.5,3297.57,76754.87
14802,Tarini Shere,North,Beauty,Lipstick Quis,1,3806.1,494.38,4491.197999999999
14806,Ishita Manda,North,Kitchen,Mixer Grinder Ab,3,151865.1,22798.74,179200.818
14807,Mahika Sabharwal,North,Books,Fiction Eligendi,1,19545.6,1103.52,23063.807999999997
14810,Armaan Sem,North,Toys,Puzzle At,5,173548.0,8728.88,204786.63999999998
14818,Jayan Saran,North,Clothing,Accessories Soluta,1,6845.7,375.3,8077.9259999999995
14829,Onkar Guha,North,Beauty,Lipstick Saepe,4,206371.2,16232.19,243518.016
14830,Urvi Kaul,North,Home Decor,Clock Officiis,3,70446.0,9047.77,83126.28
14832,Arhaan Datta,North,Clothing,Accessories Culpa,3,16207.8,3867.62,19125.203999999998
14833,Lavanya Bhasin,North,Clothing,Kids Wear Commodi,3,52445.7,9802.46,61885.92599999999
14838,Kavya Barman,North,Furniture,Bed Reprehenderit,1,43572.7,4384.18,51415.78599999999
14840,Pari Chandra,North,Furniture,Bed Itaque,4,167572.8,37365.07,197735.90399999998
14843,Samiha Sarna,North,Furniture,Sofa Natus,3,70353.0,12996.7,83016.54
14850,Indranil Bath,North,Beauty,Shampoo Et,3,157103.4,21634.02,185382.012
14852,Taran Khalsa,North,Sports,Tennis Racket Culpa,5,367179.75,63169.35,433272.105
14853,Darshit Chakrabarti,North,Clothing,Kids Wear Exercitationem,5,18328.0,2717.3,21627.039999999997
14857,Shayak Tara,North,Beauty,Shampoo Consectetur,2,109884.8,7093.77,129664.064
14862,Emir Bhatt,North,Kitchen,Juicer Modi,1,35834.95,6612.44,42285.240999999995
14865,Prisha Khurana,North,Home Decor,Wall Art Consequatur,1,73929.0,6817.23,87236.22
14868,Lakshit Rajagopalan,North,Clothing,Kids Wear Nesciunt,1,12909.0,1655.08,15232.619999999999
14879,Ishita Kaur,North,Toys,RC Car Voluptate,5,114471.0,14999.14,135075.78
14886,Mannat Yadav,North,Furniture,Sofa Dolor,5,354706.25,21695.58,418553.375
14891,Raghav Bhargava,North,Furniture,Table Beatae,3,226355.55,37482.7,267099.549
14907,Kavya Hegde,North,Groceries,Spices Harum,5,179220.0,12690.94,211479.59999999998
14913,Miraya Goel,North,Groceries,Rice Impedit,3,191932.2,24958.06,226479.996
14916,Pihu Saraf,North,Sports,Dumbbells Dignissimos,2,47941.2,5258.87,56570.615999999995
14923,Dhanuk Kibe,North,Furniture,Chair Quisquam,1,21404.7,3877.56,25257.546
14933,Biju Butala,North,Books,Non-Fiction Repellat,4,11954.8,2797.54,14106.663999999999
14934,Anahita Gokhale,North,Kitchen,Juicer Eligendi,3,236034.0,23564.04,278520.12
14944,Drishya Goswami,North,Home Decor,Vase Nobis,5,57690.0,3438.44,68074.2
14945,Veer Bhakta,North,Groceries,Spices Perferendis,2,89572.0,10310.84,105694.95999999999
14948,Trisha Upadhyay,North,Furniture,Table Provident,1,26509.6,2908.25,31281.327999999998
14949,Yakshit Das,North,Electronics,Mobile Sequi,3,70372.35,11550.34,83039.373
14958,Urvi Bhavsar,North,Books,Fiction Neque,2,22325.0,4532.09,26343.5
14959,Madhup Ganesan,North,Toys,Board Game Sed,2,30371.5,5935.88,35838.369999999995
14962,Urvi Mammen,North,Clothing,Accessories Magnam,5,135704.0,8332.39,160130.72
14968,Ritvik Salvi,North,Books,Comics Suscipit,4,169640.0,40015.37,200175.19999999998
14969,Suhana Bail,North,Beauty,Face Cream Laborum,1,54989.8,2753.58,64887.964
14970,Manjari Sachdev,North,Furniture,Sofa Mollitia,2,29036.8,6983.13,34263.424
14976,Kiaan Zachariah,North,Electronics,Camera Laudantium,3,25908.0,4060.42,30571.44
14979,Aaryahi Chada,North,Furniture,Cabinet Aperiam,5,229376.75,47469.28,270664.565
14982,Ishita Subramaniam,North,Groceries,Wheat Adipisci,2,127513.6,15071.89,150466.048
14988,Priyansh Lata,North,Sports,Cricket Bat At,5,240496.0,13999.63,283785.27999999997
14993,Bhamini Sarin,North,Groceries,Rice Neque,3,39087.9,2939.6,46123.722
14995,Hunar Vaidya,North,Sports,Tennis Racket Omnis,1,61995.6,5224.04,73154.80799999999
14997,Aaina Chander,North,Toys,Doll Nulla,5,350240.0,31237.23,413283.19999999995
